annomese;regione;energia_tot;potenza_imp;tariffa;residenza;somma_pod
202510;Emilia-Romagna;330871,332;250,0;BTA6;N/A;10
202510;Emilia-Romagna;6460,218;254,0;MTA2;N/A;1
202510;Emilia-Romagna;30783,414;254,0;MTIP;N;1
202510;Emilia-Romagna;41449,77;256,25;MTA2;N;1
202510;Emilia-Romagna;140407,611;257,0;MTA2;N/A;2
202510;Emilia-Romagna;158295,875;260,0;MTA2;N/A;11
202510;Emilia-Romagna;112849,298;271,0;MTA2;N;2
202510;Emilia-Romagna;290433,67;278,0;MTA2;N;6
202510;Emilia-Romagna;172227,823;278,0;MTA2;N/A;3
202510;Emilia-Romagna;187825,295;281,0;MTA2;N;3
202510;Emilia-Romagna;310640,648;283,0;MTA2;N;7
202510;Emilia-Romagna;52150,268;285,0;MTA2;N/A;3
202510;Emilia-Romagna;9401,664;290,3;MTA2;N/A;1
202510;Emilia-Romagna;275669,662;292,0;MTA2;N;4
202510;Emilia-Romagna;108050,822;299,0;MTA2;N;3
202510;Emilia-Romagna;103599,343;301,0;MTA2;N/A;5
202510;Emilia-Romagna;154326,311;304,0;MTA2;N;2
202510;Emilia-Romagna;173899,124;304,0;MTA2;N/A;1
202510;Emilia-Romagna;43759,621;328,0;MTA2;N/A;1
202510;Emilia-Romagna;142210,298;330,0;MTA2;N/A;5
202510;Emilia-Romagna;235428,815;334,0;MTA2;N/A;4
202510;Emilia-Romagna;196172,212;348,0;MTA2;N/A;2
202510;Emilia-Romagna;134847,867;356,0;MTA2;N;2
202510;Emilia-Romagna;164040,194;358,0;MTA2;N;2
202510;Emilia-Romagna;250330,634;358,0;MTA2;N/A;2
202510;Emilia-Romagna;494663,148;364,0;MTA2;N;7
202510;Emilia-Romagna;206848,775;365,0;MTA2;N;3
202510;Emilia-Romagna;37009,241;370,0;MTA2;N/A;2
202510;Emilia-Romagna;20560,32;372,0;BTA6;N;1
202510;Emilia-Romagna;321094,069;376,0;MTA2;N;3
202510;Emilia-Romagna;220725,953;386,0;MTA2;N;3
202510;Emilia-Romagna;34139,23;404,0;MTA2;N;1
202510;Emilia-Romagna;64533,929;416,0;MTA2;N;2
202510;Emilia-Romagna;467524,955;420,0;MTA2;N/A;12
202510;Emilia-Romagna;210931,418;423,0;MTA2;N;3
202510;Emilia-Romagna;217698,081;424,0;MTA2;N;4
202510;Emilia-Romagna;119769,453;427,0;MTA2;N;4
202510;Emilia-Romagna;165786,389;434,0;MTA2;N/A;3
202510;Emilia-Romagna;142398,003;436,0;MTA2;N;2
202510;Emilia-Romagna;482441,95;438,0;MTA2;N/A;9
202510;Emilia-Romagna;127203,786;439,0;MTA2;N/A;1
202510;Emilia-Romagna;183866,463;456,0;MTA2;N;2
202510;Emilia-Romagna;53698,352;468,0;MTA2;N;1
202510;Emilia-Romagna;198574,06;470,0;MTA2;N;3
202510;Emilia-Romagna;160008,978;472,0;MTA2;N;2
202510;Emilia-Romagna;10585,87;473,4;MTA2;N;1
202510;Emilia-Romagna;142416,394;480,0;MTA2;N;2
202510;Emilia-Romagna;36861,351;487,0;MTA2;N;1
202510;Emilia-Romagna;441152,998;490,0;MTA2;N;9
202510;Emilia-Romagna;411164,97;493,0;MTA2;N;2
202510;Emilia-Romagna;156536,335;513,0;MTA3;N/A;2
202510;Emilia-Romagna;65301,111;514,0;MTA3;N/A;2
202510;Emilia-Romagna;53450,345;520,0;MTA3;N/A;2
202510;Emilia-Romagna;160581,94;524,0;MTA3;N/A;1
202510;Emilia-Romagna;525568,574;528,0;MTA3;N;4
202510;Emilia-Romagna;134517,969;530,0;RIU;N/A;1
202510;Emilia-Romagna;88469,583;543,0;MTA3;N/A;1
202510;Emilia-Romagna;177242,156;547,0;MTA3;N/A;2
202510;Emilia-Romagna;85248,677;548,0;MTA3;N;2
202510;Emilia-Romagna;2221,761;555,0;MTA3;N;1
202510;Emilia-Romagna;280848,391;556,0;MTA3;N;5
202510;Emilia-Romagna;269329,175;558,0;MTA3;N;2
202510;Emilia-Romagna;232556,897;567,0;MTA3;N;3
202510;Emilia-Romagna;160846,596;571,0;MTA3;N;2
202510;Emilia-Romagna;184161,613;592,0;MTA3;N/A;1
202510;Emilia-Romagna;195730,315;593,0;MTA3;N/A;2
202510;Emilia-Romagna;150212,951;606,0;MTA3;N/A;1
202510;Emilia-Romagna;175628,061;613,0;MTA3;N;3
202510;Emilia-Romagna;116521,33;628,0;MTA3;N;1
202510;Emilia-Romagna;759328,351;637,0;MTA3;N;3
202510;Emilia-Romagna;241110,295;659,0;MTA3;N/A;1
202510;Emilia-Romagna;40730,485;670,0;MTA3;N;1
202510;Emilia-Romagna;6433,732;671,0;MTA3;N/A;1
202510;Emilia-Romagna;34080,964;673,0;MTA3;N/A;1
202510;Emilia-Romagna;29084,234;678,0;MTA3;N/A;1
202510;Emilia-Romagna;778612,473;688,0;MTA3;N/A;5
202510;Emilia-Romagna;320524,254;693,0;MTA3;N;2
202510;Emilia-Romagna;211375,13;699,0;MTA3;N;3
202510;Emilia-Romagna;4987710,978;700,0;MTA3;N;48
202510;Emilia-Romagna;408897,702;710,0;MTA3;N;6
202510;Emilia-Romagna;139629,11;725,0;MTA3;N;2
202510;Emilia-Romagna;517536,159;729,0;MTA3;N;3
202510;Emilia-Romagna;0,0;748,0;MTA3;N/A;1
202510;Emilia-Romagna;26584,203;760,0;MTA3;N/A;1
202510;Emilia-Romagna;19512,306;761,0;MTA3;N;1
202510;Emilia-Romagna;340713,527;770,0;MTA3;N;4
202510;Emilia-Romagna;272606,94;789,0;MTA3;N;1
202510;Emilia-Romagna;232891,026;790,0;MTA3;N;2
202510;Emilia-Romagna;198448,934;797,0;MTA3;N;1
202510;Emilia-Romagna;4858785,859;800,0;MTA3;N/A;58
202510;Emilia-Romagna;263366,526;811,0;MTA3;N;1
202510;Emilia-Romagna;1457170,539;813,0;MTA3;N;9
202510;Emilia-Romagna;316644,555;830,0;MTA3;N;2
202510;Emilia-Romagna;362172,213;835,0;MTA3;N;1
202510;Emilia-Romagna;471511,863;846,0;MTA3;N;2
202510;Emilia-Romagna;394942,462;876,0;MTA3;N;1
202510;Emilia-Romagna;271265,055;905,0;MTA3;N;1
202510;Emilia-Romagna;57338,699;911,0;MTA3;N;1
202510;Emilia-Romagna;21176,889;913,0;MTA3;N/A;1
202510;Emilia-Romagna;369458,318;914,0;MTA3;N;1
202510;Emilia-Romagna;823118,097;917,0;MTA3;N;2
202510;Emilia-Romagna;393112,917;934,0;MTA3;N;1
202510;Emilia-Romagna;22715,341;979,0;MTA3;N/A;1
202510;Emilia-Romagna;252116,447;983,0;MTA3;N;1
202510;Emilia-Romagna;21646,941;985,0;MTA3;N;1
202510;Emilia-Romagna;36619,029;987,0;MTA3;N/A;1
202510;Emilia-Romagna;449568,763;1001,0;MTA3;N;1
202510;Emilia-Romagna;264247,589;1018,0;MTA3;N;1
202510;Emilia-Romagna;368935,035;1024,0;MTA3;N;1
202510;Emilia-Romagna;662890,45;1031,0;MTA3;N/A;3
202510;Emilia-Romagna;20054,878;1039,0;MTA3;N;1
202510;Emilia-Romagna;586472,452;1080,0;MTA3;N;4
202510;Emilia-Romagna;318032,573;1092,0;MTA3;N;1
202510;Emilia-Romagna;22724,088;1094,0;MTA3;N;1
202510;Emilia-Romagna;150619,931;1107,0;MTA3;N;1
202510;Emilia-Romagna;490280,281;1114,0;MTA3;N;1
202510;Emilia-Romagna;565190,023;1143,0;MTA3;N;2
202510;Emilia-Romagna;447079,666;1150,0;MTA3;N;2
202510;Emilia-Romagna;185221,888;1159,0;MTA3;N/A;1
202510;Emilia-Romagna;566855,431;1180,0;MTA3;N;1
202510;Emilia-Romagna;39521,257;1213,0;MTA3;N;1
202510;Emilia-Romagna;284558,87;1234,0;MTA3;N/A;1
202510;Emilia-Romagna;412268,065;1262,0;MTA3;N;1
202510;Emilia-Romagna;23194,242;1311,0;MTA3;N/A;1
202510;Emilia-Romagna;1226245,952;1330,0;MTA3;N;3
202510;Emilia-Romagna;14310,024;1356,0;MTA3;N/A;1
202510;Emilia-Romagna;246822,436;1383,0;MTA3;N;1
202510;Emilia-Romagna;168741,417;1383,0;MTA3;N/A;1
202510;Emilia-Romagna;592019,77;1400,0;MTA3;N/A;4
202510;Emilia-Romagna;1029197,736;1451,0;MTA3;N;2
202510;Emilia-Romagna;172974,565;1462,0;MTA3;N;1
202510;Emilia-Romagna;848037,754;1561,0;MTA3;N/A;1
202510;Emilia-Romagna;402209,205;1593,0;MTA3;N;1
202510;Emilia-Romagna;553079,731;1600,0;MTA3;N/A;7
202510;Emilia-Romagna;73626,605;1623,0;MTA3;N/A;1
202510;Emilia-Romagna;537864,076;1632,0;MTA3;N;1
202510;Emilia-Romagna;0,0;1668,0;MTA3;N;1
202510;Emilia-Romagna;212197,891;1683,0;MTA3;N;1
202510;Emilia-Romagna;381188,431;1685,0;MTA3;N/A;1
202510;Emilia-Romagna;451922,343;1719,0;MTA3;N;1
202510;Emilia-Romagna;109993,297;1824,0;MTA3;N/A;1
202510;Emilia-Romagna;557845,056;1848,0;MTA3;N;1
202510;Emilia-Romagna;840821,84;1891,0;MTA3;N;1
202510;Emilia-Romagna;852449,709;1971,0;MTA3;N;1
202510;Emilia-Romagna;9832,455;2016,0;MTA3;N/A;1
202510;Emilia-Romagna;92558,608;2150,0;MTA3;N;1
202510;Emilia-Romagna;901642,779;2235,0;MTA3;N;1
202510;Emilia-Romagna;704519,225;2250,0;MTA3;N;4
202510;Emilia-Romagna;731263,352;2300,0;MTA3;N/A;2
202510;Emilia-Romagna;534166,649;2444,0;MTA3;N;1
202510;Emilia-Romagna;833617,8;2451,0;MTA3;N;1
202510;Emilia-Romagna;40727,616;2673,0;MTA3;N/A;1
202510;Emilia-Romagna;2209707,331;2750,0;MTA3;N;5
202510;Emilia-Romagna;344037,167;2948,0;MTA3;N/A;1
202510;Emilia-Romagna;477523,557;2952,0;MTA3;N;1
202510;Emilia-Romagna;1215695,073;3078,0;MTA3;N;1
202510;Emilia-Romagna;1389978,38;3132,0;MTA3;N;1
202510;Emilia-Romagna;1369674,965;3375,0;MTA3;N;1
202510;Emilia-Romagna;16677,805;3435,0;MTA3;N/A;1
202510;Emilia-Romagna;772778,117;3600,0;MTA3;N/A;4
202510;Emilia-Romagna;2050693,554;3624,0;MTA3;N;1
202510;Emilia-Romagna;214722,743;3750,0;MTA3;N/A;1
202510;Emilia-Romagna;87804,149;4171,0;MTA3;N/A;1
202510;Emilia-Romagna;644029,695;4176,0;MTA3;N;2
202510;Emilia-Romagna;688278,055;4300,0;MTA3;N;1
202510;Emilia-Romagna;422224,341;4381,0;MTA3;N/A;1
202510;Emilia-Romagna;474404,276;4450,0;MTA3;N;1
202510;Emilia-Romagna;1884318,766;4554,0;MTA3;N;1
202510;Emilia-Romagna;9878,854;4600,0;MTA3;N/A;1
202510;Emilia-Romagna;297799,258;5530,0;MTA3;N;1
202510;Emilia-Romagna;2179,64;7125,0;ALTA;N/A;1
202510;Emilia-Romagna;3031395,449;7250,0;MTA3;N;2
202510;Emilia-Romagna;5088465,061;7500,0;MTA3;N;5
202510;Emilia-Romagna;521829,387;7542,0;MTA3;N;1
202510;Emilia-Romagna;166412,16;9000,0;MTA3;N/A;1
202510;Emilia-Romagna;1762459,819;9999,0;MTA3;N;1
202510;Emilia-Romagna;291382,934;13800,0;ALTA;N;1
202510;Emilia-Romagna;6415916,496;20000,0;ALTA;N/A;1
202510;Emilia-Romagna;8303187,103;21610,0;ALTA;N;1
202510;Emilia-Romagna;1,0319384396E7;34150,0;RIU;N/A;1
202510;Emilia-Romagna;1,1846573006E7;120000,0;ALTA;N/A;2
202510;Emilia-Romagna;55073,201;0,5;BTIP;N/A;795
202510;Emilia-Romagna;206723,582;2,0;TD;Y;2055
202510;Emilia-Romagna;124,244;2,4;BTA2;N;2
202510;Emilia-Romagna;3,461;2,9;TD;N;1
202510;Emilia-Romagna;33336,119;3,0;MTA1;N/A;56
202510;Emilia-Romagna;2,4256839998E7;3,0;TD;N;325668
202510;Emilia-Romagna;410,875;3,1;TD;Y;2
202510;Emilia-Romagna;3066,221;3,2;BTIP;N;5
202510;Emilia-Romagna;7067,599;3,6;BTIP;N/A;10
202510;Emilia-Romagna;26,775;3,9;TD;N;1
202510;Emilia-Romagna;3202,901;4,4;BTIP;N/A;6
202510;Emilia-Romagna;1669,06;4,5;TDE;N;3
202510;Emilia-Romagna;161,596;4,75;TD;Y;1
202510;Emilia-Romagna;738,348;4,8;BTA3;N;3
202510;Emilia-Romagna;49,403;4,8;BTA3;N/A;1
202510;Emilia-Romagna;5060,799;6,0;N/A;N/A;11
202510;Emilia-Romagna;5397443,699;6,0;TD;N;26229
202510;Emilia-Romagna;101416,77;6,0;TD;N/A;476
202510;Emilia-Romagna;1182,415;6,3;BTA4;N;2
202510;Emilia-Romagna;88986,786;6,6;BTIP;N/A;116
202510;Emilia-Romagna;587,661;6,8;BTA4;N;1
202510;Emilia-Romagna;3943,262;7,0;RIU;N/A;2
202510;Emilia-Romagna;218174,342;7,0;TD;Y;540
202510;Emilia-Romagna;111911,399;8,0;BTIP;N/A;95
202510;Emilia-Romagna;348,059;8,0;TD;N/A;3
202510;Emilia-Romagna;2909,606;8,5;BTA4;N;4
202510;Emilia-Romagna;1765,638;9,0;MTA1;N/A;2
202510;Emilia-Romagna;2021,66;9,6;BTIP;N;2
202510;Emilia-Romagna;338,575;9,9;BTA4;N/A;2
202510;Emilia-Romagna;786437,676;10,0;BTIP;N/A;630
202510;Emilia-Romagna;1110000,141;10,0;TD;N;2893
202510;Emilia-Romagna;49657,503;13,0;BTIP;N/A;30
202510;Emilia-Romagna;491,634;13,3;BTA5;N;1
202510;Emilia-Romagna;7967,659;13,5;BTIP;N/A;3
202510;Emilia-Romagna;3195,755;14,2;BTA5;N;1
202510;Emilia-Romagna;677,187;14,3;BTIP;N;1
202510;Emilia-Romagna;764541,936;15,0;BTIP;N/A;410
202510;Emilia-Romagna;2425671,525;15,0;TD;Y;3366
202510;Emilia-Romagna;5203,516;15,4;BTIP;N;2
202510;Emilia-Romagna;16627,182;16,0;BTA5;N;26
202510;Emilia-Romagna;10455,615;16,0;BTA6;N;10
202510;Emilia-Romagna;5192,099;16,8;BTIP;N/A;2
202510;Emilia-Romagna;35295,918;17,6;BTIP;N/A;9
202510;Emilia-Romagna;51,222;17,6;TD;Y;1
202510;Emilia-Romagna;92780,215;18,0;BTIP;N/A;48
202510;Emilia-Romagna;5080,313;18,0;MTA1;N;5
202510;Emilia-Romagna;1314,847;18,1;TD;Y;2
202510;Emilia-Romagna;120,309;18,2;BTA6;N;1
202510;Emilia-Romagna;21630,19;18,8;BTA6;N;18
202510;Emilia-Romagna;58162,572;19,0;BTIP;N;27
202510;Emilia-Romagna;69,581;19,3;BTA6;N;3
202510;Emilia-Romagna;1436,716;19,8;BTA6;N;9
202510;Emilia-Romagna;14613,546;19,8;BTIP;N/A;7
202510;Emilia-Romagna;8942,905;20,0;N/A;N/A;2
202510;Emilia-Romagna;9309,165;20,4;BTIP;N/A;4
202510;Emilia-Romagna;7416,64;21,0;TD;Y;11
202510;Emilia-Romagna;1068,912;21,8;BTA6;N/A;1
202510;Emilia-Romagna;1446414,679;22,0;BTA6;N/A;918
202510;Emilia-Romagna;67181,74;22,0;BTIP;N/A;25
202510;Emilia-Romagna;25641,668;23,0;BTIP;N/A;11
202510;Emilia-Romagna;3878,172;23,0;TD;N;5
202510;Emilia-Romagna;5609,063;23,1;BTIP;N/A;1
202510;Emilia-Romagna;220050,859;25,0;BTIP;N;77
202510;Emilia-Romagna;79714,568;25,0;MTA1;N/A;10
202510;Emilia-Romagna;3241,996;25,2;BTIP;N/A;1
202510;Emilia-Romagna;3235,229;25,3;BTA6;N;2
202510;Emilia-Romagna;2,447;26,7;BTA6;N;1
202510;Emilia-Romagna;12124,045;27,5;TD;Y;11
202510;Emilia-Romagna;85,472;28,0;BTVE;N;1
202510;Emilia-Romagna;417853,954;29,0;BTA6;N;158
202510;Emilia-Romagna;2610,064;29,0;TD;N;1
202510;Emilia-Romagna;2334,661;29,1;BTA6;N;1
202510;Emilia-Romagna;3713,636;30,0;BTVE;N;7
202510;Emilia-Romagna;538,13;30,0;N/A;N;1
202510;Emilia-Romagna;9032,466;30,8;BTIP;N/A;1
202510;Emilia-Romagna;523605,55;31,0;BTA6;N/A;199
202510;Emilia-Romagna;2970,416;31,5;BTA6;N/A;1
202510;Emilia-Romagna;2922,857;31,7;BTA6;N;1
202510;Emilia-Romagna;2261,82;32,0;BTIP;N;1
202510;Emilia-Romagna;2,234;32,0;TD;N;1
202510;Emilia-Romagna;2890,283;32,8;BTA6;N;1
202510;Emilia-Romagna;10195,322;33,0;MTA1;N;3
202510;Emilia-Romagna;938,767;33,4;BTA6;N;1
202510;Emilia-Romagna;54564,109;35,0;MTA1;N;10
202510;Emilia-Romagna;21763,344;35,0;MTA1;N/A;6
202510;Emilia-Romagna;189741,439;36,0;BTA6;N/A;67
202510;Emilia-Romagna;1782,825;36,0;TD;Y;2
202510;Emilia-Romagna;4250,236;36,5;BTA6;N;4
202510;Emilia-Romagna;5355,157;37,5;BTIP;N/A;2
202510;Emilia-Romagna;12430,604;38,5;BTA6;N;4
202510;Emilia-Romagna;6129,696;39,0;BTIP;N;2
202510;Emilia-Romagna;5027117,906;40,0;BTA6;N;1634
202510;Emilia-Romagna;3419,35;40,4;BTA6;N;1
202510;Emilia-Romagna;26053,391;43,7;BTA6;N;7
202510;Emilia-Romagna;4797,117;43,7;BTA6;N/A;4
202510;Emilia-Romagna;54940,32;48,0;BTIP;N;6
202510;Emilia-Romagna;134,836;49,0;TD;Y;1
202510;Emilia-Romagna;3426,692;49,5;TD;Y;2
202510;Emilia-Romagna;39183,812;50,0;TD;Y;16
202510;Emilia-Romagna;9224,941;52,8;BTIP;N/A;2
202510;Emilia-Romagna;3583,25;53,0;BTIP;N;1
202510;Emilia-Romagna;5509,103;53,0;BTIP;N/A;2
202510;Emilia-Romagna;18948,308;55,0;BTIP;N;3
202510;Emilia-Romagna;11883,142;55,5;BTA6;N;2
202510;Emilia-Romagna;893661,143;56,0;BTA6;N;160
202510;Emilia-Romagna;24217,117;56,5;BTA6;N;3
202510;Emilia-Romagna;6561,885;57,2;BTIP;N;1
202510;Emilia-Romagna;3910,357;57,5;BTA6;N/A;1
202510;Emilia-Romagna;5782,286;58,4;TD;Y;1
202510;Emilia-Romagna;5222,002;59,2;BTA6;N/A;1
202510;Emilia-Romagna;6276576,138;60,0;BTA6;N;1337
202510;Emilia-Romagna;9234,997;60,0;MTIP;N;1
202510;Emilia-Romagna;1963,005;60,25;BTA6;N;1
202510;Emilia-Romagna;0,0;60,3;BTA6;N/A;1
202510;Emilia-Romagna;5115,495;63,0;BTIP;N/A;1
202510;Emilia-Romagna;5482,125;65,0;TD;Y;1
202510;Emilia-Romagna;10762,07;67,2;BTA6;N;1
202510;Emilia-Romagna;10105,639;67,5;MTA1;N/A;1
202510;Emilia-Romagna;153428,282;68,0;MTA1;N;14
202510;Emilia-Romagna;7075,057;68,75;BTA6;N;4
202510;Emilia-Romagna;3898,402;70,0;BTVE;N/A;7
202510;Emilia-Romagna;11166,101;70,0;TD;N;5
202510;Emilia-Romagna;24055,403;71,0;MTA1;N;4
202510;Emilia-Romagna;5425,056;71,5;BTA6;N;2
202510;Emilia-Romagna;4122966,273;75,0;BTA6;N;673
202510;Emilia-Romagna;195185,317;75,0;MTA1;N/A;25
202510;Emilia-Romagna;469800,051;76,0;BTA6;N;47
202510;Emilia-Romagna;402679,722;77,0;BTA6;N;45
202510;Emilia-Romagna;3390,888;77,0;TD;N;1
202510;Emilia-Romagna;215650,326;78,0;BTA6;N/A;29
202510;Emilia-Romagna;27,17;78,3;BTA6;N;1
202510;Emilia-Romagna;21266,752;79,05;MTA1;N/A;1
202510;Emilia-Romagna;19559,266;79,1;BTA6;N;2
202510;Emilia-Romagna;1518,374;79,5;BTA6;N/A;1
202510;Emilia-Romagna;35,503;81,0;TD;Y;1
202510;Emilia-Romagna;3828,758;81,25;BTA6;N/A;1
202510;Emilia-Romagna;331954,069;82,0;BTA6;N/A;39
202510;Emilia-Romagna;4733,713;83,2;BTA6;N;1
202510;Emilia-Romagna;7579,617;84,0;MTIP;N/A;1
202510;Emilia-Romagna;12592,745;84,7;BTA6;N/A;1
202510;Emilia-Romagna;8073,601;85,5;MTA1;N/A;1
202510;Emilia-Romagna;7449,95;87,5;MTA1;N/A;1
202510;Emilia-Romagna;129636,158;88,0;MTA1;N;10
202510;Emilia-Romagna;167636,66;89,0;BTA6;N/A;26
202510;Emilia-Romagna;3330,285;90,0;TD;N;2
202510;Emilia-Romagna;489882,971;92,0;BTA6;N;44
202510;Emilia-Romagna;30489,153;92,0;MTA1;N;3
202510;Emilia-Romagna;360026,271;93,8;BTA6;N;44
202510;Emilia-Romagna;203999,098;96,0;BTA6;N/A;24
202510;Emilia-Romagna;19541,568;96,0;MTIP;N;1
202510;Emilia-Romagna;50153,649;97,5;BTA6;N/A;5
202510;Emilia-Romagna;454060,639;100,0;MTA1;N;75
202510;Emilia-Romagna;420029,107;100,0;MTA1;N/A;48
202510;Emilia-Romagna;35852,275;108,0;MTA2;N;5
202510;Emilia-Romagna;203217,766;113,0;BTA6;N/A;22
202510;Emilia-Romagna;110327,237;113,0;MTA2;N/A;7
202510;Emilia-Romagna;565284,654;115,0;BTA6;N;41
202510;Emilia-Romagna;185924,753;116,0;BTA6;N;15
202510;Emilia-Romagna;72363,958;116,0;BTA6;N/A;10
202510;Emilia-Romagna;10715,135;117,0;MTA2;N;2
202510;Emilia-Romagna;452807,034;118,0;BTA6;N;24
202510;Emilia-Romagna;12799,16;121,5;BTA6;N;1
202510;Emilia-Romagna;349308,529;122,0;BTA6;N;21
202510;Emilia-Romagna;23430,603;124,0;BTA6;N/A;4
202510;Emilia-Romagna;19502,806;126,0;MTA2;N;3
202510;Emilia-Romagna;118442,254;129,0;BTA6;N/A;7
202510;Emilia-Romagna;10704,458;131,3;BTA6;N;1
202510;Emilia-Romagna;3901,618;135,0;BTVE;N/A;1
202510;Emilia-Romagna;259306,989;142,0;BTA6;N;11
202510;Emilia-Romagna;35740,862;143,0;MTA2;N/A;2
202510;Emilia-Romagna;280279,578;144,0;MTA2;N;17
202510;Emilia-Romagna;5544,153;147,6;BTA6;N/A;1
202510;Emilia-Romagna;22098,274;147,75;BTA6;N;1
202510;Emilia-Romagna;7963,781;150,0;BTVE;N/A;2
202510;Emilia-Romagna;38185,669;150,0;MTIP;N/A;1
202510;Emilia-Romagna;184222,089;153,0;BTA6;N/A;7
202510;Emilia-Romagna;14217,278;153,0;MTA2;N/A;1
202510;Emilia-Romagna;129740,27;154,0;BTA6;N/A;6
202510;Emilia-Romagna;60580,431;154,0;MTA2;N;4
202510;Emilia-Romagna;173529,395;156,0;BTA6;N;6
202510;Emilia-Romagna;110813,985;156,0;MTA2;N/A;7
202510;Emilia-Romagna;232634,989;157,0;BTA6;N/A;13
202510;Emilia-Romagna;25389,656;159,0;MTA2;N/A;2
202510;Emilia-Romagna;113608,408;162,0;MTA2;N;6
202510;Emilia-Romagna;114760,437;162,5;BTA6;N/A;2
202510;Emilia-Romagna;402138,539;163,0;BTA6;N/A;19
202510;Emilia-Romagna;55695,195;164,0;MTA2;N/A;2
202510;Emilia-Romagna;97401,848;165,0;BTA6;N/A;5
202510;Emilia-Romagna;168683,699;167,0;BTA6;N;7
202510;Emilia-Romagna;426218,372;170,0;MTA2;N/A;21
202510;Emilia-Romagna;37535,277;170,0;RIU;N/A;2
202510;Emilia-Romagna;24811,665;171,0;MTA2;N/A;2
202510;Emilia-Romagna;74528,482;174,0;BTA6;N;5
202510;Emilia-Romagna;387505,164;175,0;MTA2;N/A;16
202510;Emilia-Romagna;475330,117;180,0;BTA6;N/A;36
202510;Emilia-Romagna;95593,469;182,0;BTA6;N/A;8
202510;Emilia-Romagna;98692,117;183,0;MTA2;N;5
202510;Emilia-Romagna;16780,146;183,3;MTA2;N;1
202510;Emilia-Romagna;181275,588;189,0;MTA2;N;5
202510;Emilia-Romagna;133344,004;191,0;MTA2;N;6
202510;Emilia-Romagna;69174,745;191,0;MTA2;N/A;3
202510;Emilia-Romagna;151606,374;194,0;BTA6;N;6
202510;Emilia-Romagna;101309,226;195,0;MTA2;N/A;5
202510;Emilia-Romagna;13924,695;197,0;MTA2;N/A;1
202510;Emilia-Romagna;4624382,982;200,0;MTA2;N/A;196
202510;Emilia-Romagna;266101,649;212,0;MTA2;N;8
202510;Emilia-Romagna;135545,191;216,0;BTA6;N/A;3
202510;Emilia-Romagna;2809,202;218,0;BTA6;N/A;2
202510;Emilia-Romagna;60915,687;218,62;MTA2;N;1
202510;Emilia-Romagna;1269,142;220,0;ASDC;N/A;1
202510;Emilia-Romagna;109586,023;220,0;BTA6;N/A;5
202510;Emilia-Romagna;316018,514;224,0;MTA2;N;12
202510;Emilia-Romagna;62591,956;226,0;BTA6;N;2
202510;Emilia-Romagna;81873,77;227,0;BTA6;N;2
202510;Emilia-Romagna;37325,423;231,0;BTA6;N;1
202510;Emilia-Romagna;23130,718;240,0;BTA6;N;3
202510;Emilia-Romagna;320079,792;240,0;MTA2;N/A;8
202510;Emilia-Romagna;233922,611;243,0;MTA2;N;5
202510;Emilia-Romagna;40495,758;248,0;BTA6;N/A;2
202510;Emilia-Romagna;5932,135;250,0;N/A;N/A;1
202510;Emilia-Romagna;431595,36;252,0;MTA2;N;17
202510;Emilia-Romagna;52524,945;254,0;BTA6;N;1
202510;Emilia-Romagna;40982,068;258,0;BTA6;N;1
202510;Emilia-Romagna;12466,014;258,0;BTA6;N/A;2
202510;Emilia-Romagna;377137,462;259,0;MTA2;N;10
202510;Emilia-Romagna;182481,338;262,0;MTA2;N;6
202510;Emilia-Romagna;256850,949;264,0;MTA2;N;7
202510;Emilia-Romagna;34437,843;272,0;MTA2;N;1
202510;Emilia-Romagna;508819,556;287,0;MTA2;N;8
202510;Emilia-Romagna;47387,336;290,0;BTA6;N;1
202510;Emilia-Romagna;58813,59;290,0;BTA6;N/A;1
202510;Emilia-Romagna;803,412;291,0;MTA2;N/A;1
202510;Emilia-Romagna;231006,927;293,0;MTA2;N;5
202510;Emilia-Romagna;75957,826;293,0;MTA2;N/A;2
202510;Emilia-Romagna;197505,031;297,0;MTA2;N;4
202510;Emilia-Romagna;145200,135;300,0;RIU;N/A;3
202510;Emilia-Romagna;69383,114;302,0;MTA2;N;2
202510;Emilia-Romagna;304376,059;312,0;MTA2;N/A;4
202510;Emilia-Romagna;279664,286;316,0;MTA2;N;4
202510;Emilia-Romagna;309078,141;321,0;MTA2;N;3
202510;Emilia-Romagna;201789,948;328,0;MTA2;N;4
202510;Emilia-Romagna;133630,417;329,0;MTA2;N/A;2
202510;Emilia-Romagna;65486,642;333,6;MTA2;N/A;1
202510;Emilia-Romagna;365694,79;340,0;MTA2;N;10
202510;Emilia-Romagna;317100,438;341,0;MTA2;N;6
202510;Emilia-Romagna;90657,432;343,7;MTA2;N;1
202510;Emilia-Romagna;5649,419;347,0;MTA2;N;1
202510;Emilia-Romagna;74177,4;350,0;BTA6;N;1
202510;Emilia-Romagna;59588,524;350,0;MTIP;N;1
202510;Emilia-Romagna;166983,78;357,0;MTA2;N;4
202510;Emilia-Romagna;510743,426;360,0;MTA2;N/A;8
202510;Emilia-Romagna;198656,066;365,0;MTA2;N/A;2
202510;Emilia-Romagna;151930,183;372,0;MTA2;N/A;2
202510;Emilia-Romagna;299454,034;378,0;MTA2;N;5
202510;Emilia-Romagna;930657,209;379,0;MTA2;N;10
202510;Emilia-Romagna;225046,362;380,0;MTA2;N/A;6
